rank,Category,Indicator,Policy,Country,ISO,value,unit,year
40,Environment,Electric power consumption ,C5_Close public transport,Turkmenistan,TKM,2678.763513642065,kWh per capita,2014.0
41,Health,Prevalence of total cancers,C5_Close public transport,Turkmenistan,TKM,0.004744,percent,2019.0
42,Economics,"Foreign direct investment, net",C5_Close public transport,Turkmenistan,TKM,1985147000.0,US Dollar,2018.0
43,Health,Prevalence of chronic kidney disease,C5_Close public transport,Turkmenistan,TKM,0.093456,percent,2019.0
44,Environment,Energy use ,C5_Close public transport,Turkmenistan,TKM,393.9511734316079,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
45,Governance,Political stability and absence of violence/terrorism estimate,C5_Close public transport,Turkmenistan,TKM,-0.093641,score,2019.0
46,Environment,CO2 emissions (kt),C5_Close public transport,Turkmenistan,TKM,70630.09,kt,2016.0
49,Health,"Immunization, DPT (% of children ages 12-23 months)",C5_Close public transport,Turkmenistan,TKM,99.0,percent,2019.0
50,Environment,Access to electricity ,C5_Close public transport,Turkmenistan,TKM,100.0,percent of population,2018.0
53,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C5_Close public transport,Turkmenistan,TKM,100.0,percent of total,2017.0
55,Governance,Aggregate score for the Political Rights category,C5_Close public transport,Turkmenistan,TKM,0.0,score,2021.0
56,Environment,Renewable energy consumption ,C5_Close public transport,Turkmenistan,TKM,0.0408878864181804,percent of total final energy consumption,2015.0
60,Health,Prevalence of Depressive disorders,C5_Close public transport,Turkmenistan,TKM,0.03113,percent,2019.0
62,Environment,"PM2.5 air pollution, mean annual exposure",C5_Close public transport,Turkmenistan,TKM,21.76772,micrograms per cubic meter,2017.0
64,Demographics,Mobile cellular subscriptions,C5_Close public transport,Turkmenistan,TKM,162.861,per 100 people,2019.0
66,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C5_Close public transport,Turkmenistan,TKM,1.2,percent,2018.0
67,Governance,Human Development Index,C5_Close public transport,Turkmenistan,TKM,0.715,index,2019.0
69,Governance,Total freedom in the world score ,C5_Close public transport,Turkmenistan,TKM,2.0,score,2021.0
70,Economics,"Trade, total as % of GDP",C5_Close public transport,Turkmenistan,TKM,36.68384,percent,2019.0
71,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C5_Close public transport,Turkmenistan,TKM,4.0710001,percent of total labor force,2020.0
72,Health,"Nurses and midwives (per 1,000 people)",C5_Close public transport,Turkmenistan,TKM,4.4273,Ones,2014.0
76,Environment,"Electricity production from renewable sources, excluding hydroelectric",C5_Close public transport,Turkmenistan,TKM,0.0,kWh,2015.0
80,Governance,Regulatory quality estimate,C5_Close public transport,Turkmenistan,TKM,-1.957602,score,2019.0
82,Environment,"Electricity production from oil, gas and coal sources",C5_Close public transport,Turkmenistan,TKM,100.0,percent of total,2015.0
83,Governance,Government effectiveness estimate,C5_Close public transport,Turkmenistan,TKM,-1.15624,score,2019.0
85,Health,Prevalence of Hypertensive heart disease,C5_Close public transport,Turkmenistan,TKM,0.001548,percent,2019.0
86,Governance,Fragile States Index Total ,C5_Close public transport,Turkmenistan,TKM,69.05814193586684,score,2020.0
88,Health,Prevalence of Diabetes,C5_Close public transport,Turkmenistan,TKM,0.047879,percent,2019.0
90,Health,Summary exposure value tobacco,C5_Close public transport,Turkmenistan,TKM,36.7436,Rate (risk-weighted prevalence),2019.0
95,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C5_Close public transport,Turkmenistan,TKM,51.25,Percentage of females of the total population,2020.0
114,Environment,Electricity production from nuclear sources ,C5_Close public transport,Turkmenistan,TKM,0.0,percent of total,2014.0
116,Environment,Energy use (kg of oil equivalent per capita),C5_Close public transport,Turkmenistan,TKM,4893.409616107925,kg of oil equivalent per capita,2014.0
