rank,Category,Indicator,Policy,Country,ISO,value,unit,year
38,Demographics,Mobile cellular subscriptions,C8_International travel controls,Turkmenistan,TKM,162.861,per 100 people,2019.0
41,Health,"Immunization, DPT (% of children ages 12-23 months)",C8_International travel controls,Turkmenistan,TKM,99.0,percent,2019.0
42,Health,Prevalence of Diabetes,C8_International travel controls,Turkmenistan,TKM,0.047879,percent,2019.0
43,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C8_International travel controls,Turkmenistan,TKM,51.25,Percentage of females of the total population,2020.0
44,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C8_International travel controls,Turkmenistan,TKM,100.0,percent of total,2017.0
46,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C8_International travel controls,Turkmenistan,TKM,3.8,percent,2020.0
47,Environment,Electric power consumption ,C8_International travel controls,Turkmenistan,TKM,2678.763513642065,kWh per capita,2014.0
50,Environment,CO2 emissions (metric tons per capita),C8_International travel controls,Turkmenistan,TKM,12.47359,metric tons per capita,2016.0
52,Health,Prevalence of chronic kidney disease,C8_International travel controls,Turkmenistan,TKM,0.093456,percent,2019.0
55,Governance,Voice and accountability estimate,C8_International travel controls,Turkmenistan,TKM,-2.131469,score,2019.0
56,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C8_International travel controls,Turkmenistan,TKM,4.0710001,percent of total labor force,2020.0
57,Governance,Regulatory quality estimate,C8_International travel controls,Turkmenistan,TKM,-1.957602,score,2019.0
58,Demographics,Fixed telephone subscriptions,C8_International travel controls,Turkmenistan,TKM,682000.0,number,2019.0
59,Governance,Rule of law estimate ,C8_International travel controls,Turkmenistan,TKM,-1.414785,score,2019.0
60,Governance,Political stability and absence of violence/terrorism estimate,C8_International travel controls,Turkmenistan,TKM,-0.093641,score,2019.0
66,Environment,Electricity production from oil sources,C8_International travel controls,Turkmenistan,TKM,0.0,percent of total,2015.0
68,Health,Prevalence of Depressive disorders,C8_International travel controls,Turkmenistan,TKM,0.03113,percent,2019.0
69,Environment,"PM2.5 air pollution, mean annual exposure",C8_International travel controls,Turkmenistan,TKM,21.76772,micrograms per cubic meter,2017.0
70,Economics,Volume of imports,C8_International travel controls,Turkmenistan,TKM,13.399,percent change,2020.0
71,Governance,Human Development Index,C8_International travel controls,Turkmenistan,TKM,0.715,index,2019.0
74,Environment,Combustible renewables and waste,C8_International travel controls,Turkmenistan,TKM,0.0275,percent of total energy,2014.0
75,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C8_International travel controls,Turkmenistan,TKM,64.3619995,Percentage of total population,2020.0
76,Health,"Nurses and midwives (per 1,000 people)",C8_International travel controls,Turkmenistan,TKM,4.4273,Ones,2014.0
78,Governance,Total freedom in the world score ,C8_International travel controls,Turkmenistan,TKM,2.0,score,2021.0
80,Environment,Access to electricity ,C8_International travel controls,Turkmenistan,TKM,100.0,percent of population,2018.0
81,Environment,Energy use (kg of oil equivalent per capita),C8_International travel controls,Turkmenistan,TKM,4893.409616107925,kg of oil equivalent per capita,2014.0
82,Economics,Volume of exports,C8_International travel controls,Turkmenistan,TKM,5.694,percent change,2020.0
85,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",C8_International travel controls,Turkmenistan,TKM,43908.6,international $ in PPP,2020.0
86,Environment,CO2 emissions (kt),C8_International travel controls,Turkmenistan,TKM,70630.09,kt,2016.0
89,Health,Prevalence of Respiratory infections and tuberculosis,C8_International travel controls,Turkmenistan,TKM,0.260769,percent,2019.0
91,Environment,"Electricity production from oil, gas and coal sources",C8_International travel controls,Turkmenistan,TKM,100.0,percent of total,2015.0
99,Environment,Electricity production from nuclear sources ,C8_International travel controls,Turkmenistan,TKM,0.0,percent of total,2014.0
105,Economics,"Trade, total as % of GDP",C8_International travel controls,Turkmenistan,TKM,36.68384,percent,2019.0
